#Dates of nodes that didn't have a specified date are inferred from the root-to-tip regression.
name, date, root-to-tip distance, clock-deviation
|A/turkey/Missouri/24-005369-002/2024|H5N1|NA||B3.12|poultry|Missouri|2024-02-07, 2024.1024590163934, 0.010114, -0.000336
|A/canada_goose/Indiana/24-008719-001/2024|H5N1|NA||C2.1|wild-bird|Indiana|2024-03-12, 2024.1953551912568, 0.012205, 0.001410
|A/chicken/Ohio/24-005334-001/2024|H5N1|NA||B3.6|poultry|Ohio|2024-02-18, 2024.1325136612022, 0.011513, 0.000952
|A/chicken/Ohio/24-005334-002/2024|H5N1|NA||B3.6|poultry|Ohio|2024-02-18, 2024.1325136612022, 0.011513, 0.000952
|A/goat/Minnesota/24-007234-037/2024|H5N1|NA||B3.6|domestic-mammal|Minnesota|2024-03-08, 2024.1844262295083, 0.011502, 0.000747
|A/duck/Minnesota/24-005907-002/2024|H5N1|NA||B3.6|poultry|Minnesota|2024-02-24, 2024.1489071038252, 0.010814, 0.000192
|A/goat/Minnesota/24-007234-032/2024|H5N1|NA||B3.6|domestic-mammal|Minnesota|2024-03-08, 2024.1844262295083, 0.010814, 0.000060
|A/goat/Minnesota/24-007234-059/2024|H5N1|NA||B3.6|domestic-mammal|Minnesota|2024-03-08, 2024.1844262295083, 0.010814, 0.000060
|A/goat/Minnesota/24-007234-044/2024|H5N1|NA||B3.6|domestic-mammal|Minnesota|2024-03-08, 2024.1844262295083, 0.010814, 0.000060
|A/goat/Minnesota/24-007234-048/2024|H5N1|NA||B3.6|domestic-mammal|Minnesota|2024-03-08, 2024.1844262295083, 0.010814, 0.000060
|A/goat/Minnesota/24-007234-035/2024|H5N1|NA||B3.6|domestic-mammal|Minnesota|2024-03-08, 2024.1844262295083, 0.010814, 0.000060
|A/goat/Minnesota/24-007234-006/2024|H5N1|NA||B3.6|domestic-mammal|Minnesota|2024-03-08, 2024.1844262295083, 0.010814, 0.000060
|A/goat/Minnesota/24-007234-047/2024|H5N1|NA||B3.6|domestic-mammal|Minnesota|2024-03-08, 2024.1844262295083, 0.010814, 0.000060
|A/goat/Minnesota/24-007234-029/2024|H5N1|NA||B3.6|domestic-mammal|Minnesota|2024-03-08, 2024.1844262295083, 0.010814, 0.000060
|A/goat/Minnesota/24-007234-050/2024|H5N1|NA||B3.6|domestic-mammal|Minnesota|2024-03-08, 2024.1844262295083, 0.010814, 0.000060
|A/goat/Minnesota/24-007234-009/2024|H5N1|NA||B3.6|domestic-mammal|Minnesota|2024-03-08, 2024.1844262295083, 0.010814, 0.000060
|A/goat/Minnesota/24-007234-030/2024|H5N1|NA||B3.6|domestic-mammal|Minnesota|2024-03-08, 2024.1844262295083, 0.010814, 0.000060
|A/goat/Minnesota/24-007234-003/2024|H5N1|NA||B3.6|domestic-mammal|Minnesota|2024-03-08, 2024.1844262295083, 0.010814, 0.000060
|A/goat/Minnesota/24-007234-034/2024|H5N1|NA||B3.6|domestic-mammal|Minnesota|2024-03-08, 2024.1844262295083, 0.010814, 0.000060
|A/chicken/Minnesota/24-005907-001/2024|H5N1|NA||B3.6|poultry|Minnesota|2024-02-24, 2024.1489071038252, 0.010814, 0.000192
|A/goat/Minnesota/24-007234-036/2024|H5N1|NA||B3.6|domestic-mammal|Minnesota|2024-03-08, 2024.1844262295083, 0.010814, 0.000060
EPI3052579|A/turkey/Wisconsin/24-000378-001-original/2024|H5N1|NA|2.3.4.4b||poultry|Wisconsin|2024-01-03, 2024.0068306010928, 0.010117, 0.000023
|A/mallard/Minnesota/24-006961-018/2024|H5N1|NA||B3.6|wild-bird|Minnesota|2024-02-28, 2024.1598360655737, 0.011505, 0.000842
|A/mountain_lion/Montana/24-005908-001/2024|H5N1|NA||B3.6|mammal|Montana|2024-01-30, 2024.0806010928961, 0.011519, 0.001150
|A/skunk/New_Mexico/24-006483-001/2024|H5N1|NA||B3.13|mammal|New_Mexico|2024-02-23, 2024.146174863388, 0.010809, 0.000197
EPI2906261|A/Canada_goose/Maryland/23-034924-001-original/2023|H5N1|NA|2.3.4.4b||wild-bird|Maryland|2023-11-09, 2023.8561643835617, 0.009427, -0.000107
|A/peregrine_falcon/California/24-005915-001/2024|H5N1|NA||B3.13|wild-bird|California|2024-02-14, 2024.1215846994535, 0.012207, 0.001686
|A/cattle/Texas/24-009110-010/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.010115, -0.000701
|A/cattle/Michigan/24-010303-001/2024|H5N1|NA||B3.13|cattle|Michigan|2024-04-03, 2024.2554644808743, 0.010115, -0.000904
|A/chicken/Texas/24-009654-004/2024|H5N1|NA||B3.13|poultry|Texas|2024-04-01, 2024.25, 0.010115, -0.000883
|A/cattle/New_Mexico/24-010192-003/2024|H5N1|NA||B3.13|cattle|New_Mexico|2024-04-01, 2024.25, 0.010115, -0.000883
|A/cattle/Texas/24-009110-002/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.010115, -0.000701
|A/cattle/Texas/24-009110-019/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.010115, -0.000701
|A/cattle/Texas/24-009110-011/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.010115, -0.000701
|A/cattle/Texas/24-009110-018/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.010115, -0.000701
|A/cattle/Texas/24-009108-005/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.010118, -0.000758
|A/cattle/Texas/24-009110-006/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.010115, -0.000701
|A/cattle/Michigan/24-009027-005/2024|H5N1|NA||B3.13|cattle|Michigan|2024-03-24, 2024.2281420765028, 0.009427, -0.001490
|A/cattle/Texas/24-009110-003/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.010115, -0.000701
|A/cattle/Texas/24-009495-005/2024|H5N1|NA|||cattle|Texas|2024-03-21, 2024.2199453551912, 0.010116, -0.000770
|A/cattle/Texas/24-009499-002/2024|H5N1|NA|||cattle|Texas|2024-03-17, 2024.2090163934427, 0.010118, -0.000728
|A/cattle/Texas/24-009110-023/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.010115, -0.000701
|A/cattle/New_Mexico/24-010193-006/2024|H5N1|NA||B3.13|cattle|New_Mexico|2024-03-29, 2024.2418032786886, 0.010804, -0.000163
|A/cattle/Texas/24-009029-001/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-21, 2024.2199453551912, 0.010115, -0.000772
|A/cattle/Texas/24-009108-003/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.010115, -0.000762
|A/cattle/Texas/24-009109-002/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.010115, -0.000762
|A/cattle/New_Mexico/24-010193-003/2024|H5N1|NA||B3.13|cattle|New_Mexico|2024-03-29, 2024.2418032786886, 0.009427, -0.001541
|A/cat/New_Mexico/24-009116-002/2024|H5N1|NA||B3.13|domestic-mammal|New_Mexico|2024-03-20, 2024.217213114754, 0.009427, -0.001449
|A/cattle/Texas/24-009495-002/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-21, 2024.2199453551912, 0.009427, -0.001460
|A/cattle/Texas/24-009109-008/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.009427, -0.001449
|A/cattle/New_Mexico/24-010330-003/2024|H5N1|NA||B3.13|cattle|New_Mexico|2024-04-01, 2024.25, 0.009427, -0.001571
|A/cattle/Texas/24-009110-024/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.009427, -0.001389
|A/cattle/Texas/24-009110-008/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.009427, -0.001389
|A/cattle/Texas/24-009110-025/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.009427, -0.001389
|A/cattle/New_Mexico/24-009309-001/2024|H5N1|NA||B3.13|cattle|New_Mexico|2024-03-16, 2024.2062841530055, 0.009427, -0.001409
|A/cattle/Texas/24-009028-008/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.009427, -0.001449
|A/cattle/Texas/24-009290-006/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-13, 2024.198087431694, 0.009427, -0.001378
|A/cattle/Texas/24-009108-007/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.009427, -0.001449
|A/cat/New_Mexico/24-009116-005/2024|H5N1|NA||B3.13|domestic-mammal|New_Mexico|2024-03-20, 2024.217213114754, 0.009427, -0.001449
|A/cattle/Texas/24-009110-001/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.009427, -0.001389
|A/cattle/Texas/24-009776-004/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-10, 2024.1898907103825, 0.009427, -0.001348
|A/cattle/Texas/24-009110-020/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.009427, -0.001389
|A/cattle/New_Mexico/24-010195-004/2024|H5N1|NA||B3.13|cattle|New_Mexico|2024-03-15, 2024.2035519125684, 0.009427, -0.001399
|A/cattle/Texas/24-009028-003/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.009427, -0.001449
|A/cattle/Texas/24-009110-004/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.009427, -0.001389
|A/raccoon/New_Mexico/24-009496-002/2024|H5N1|NA||B3.13|mammal|New_Mexico|2024-03-23, 2024.2254098360656, 0.009427, -0.001480
|A/cattle/New_Mexico/24-010330-002/2024|H5N1|NA||B3.13|cattle|New_Mexico|2024-04-01, 2024.25, 0.009427, -0.001571
|A/cattle/Texas/24-009110-027/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.009427, -0.001389
|A/cattle/New_Mexico/24-010330-005/2024|H5N1|NA||B3.13|cattle|New_Mexico|2024-04-01, 2024.25, 0.009427, -0.001571
|A/cattle/New_Mexico/24-010195-001/2024|H5N1|NA||B3.13|cattle|New_Mexico|2024-03-15, 2024.2035519125684, 0.009427, -0.001399
|A/cattle/Texas/24-009087-001/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.009427, -0.001449
|A/cattle/Texas/24-009776-001/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-10, 2024.1898907103825, 0.009427, -0.001348
|A/cattle/Texas/24-009110-021/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.009427, -0.001389
|A/cattle/New_Mexico/24-010193-007/2024|H5N1|NA||B3.13|cattle|New_Mexico|2024-03-29, 2024.2418032786886, 0.009427, -0.001541
|A/cattle/Texas/24-009110-017/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.009427, -0.001389
|A/cattle/Texas/24-009310-007/2024|H5N1|NA|||cattle|Texas|2024-03-21, 2024.2199453551912, 0.009427, -0.001460
|A/cattle/New_Mexico/24-010194-001/2024|H5N1|NA||B3.13|cattle|New_Mexico|2024-03-15, 2024.2035519125684, 0.009427, -0.001399
|A/cattle/Texas/24-009028-001/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.009427, -0.001449
|A/cattle/Texas/24-009110-007/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.009427, -0.001389
|A/cattle/Texas/24-009109-005/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.009427, -0.001449
|A/cattle/Texas/24-009028-007/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.009427, -0.001449
|A/cattle/Texas/24-009109-001/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.009427, -0.001449
|A/cattle/New_Mexico/24-010330-008/2024|H5N1|NA||B3.13|cattle|New_Mexico|2024-04-01, 2024.25, 0.009427, -0.001571
|A/cattle/Texas/24-009310-006/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-21, 2024.2199453551912, 0.009427, -0.001460
|A/cattle/Texas/24-009110-026/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.009427, -0.001389
|A/cattle/Texas/24-009028-019/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.009427, -0.001449
|A/cat/New_Mexico/24-009116-001/2024|H5N1|NA|||domestic-mammal|New_Mexico|2024-03-20, 2024.217213114754, 0.009427, -0.001449
|A/cattle/Ohio/24-009586-001/2024|H5N1|NA||B3.13|cattle|Ohio|2024-03-29, 2024.2418032786886, 0.009427, -0.001541
|A/cattle/Texas/24-009495-004/2024|H5N1|NA|||cattle|Texas|2024-03-21, 2024.2199453551912, 0.009427, -0.001460
|A/cattle/Texas/24-009776-002/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-10, 2024.1898907103825, 0.009427, -0.001348
|A/cat/New_Mexico/24-009116-004/2024|H5N1|NA||B3.13|domestic-mammal|New_Mexico|2024-03-20, 2024.217213114754, 0.009427, -0.001449
|A/cattle/New_Mexico/24-009306-003/2024|H5N1|NA||B3.13|cattle|New_Mexico|2024-03-25, 2024.23087431694, 0.009427, -0.001500
|A/cattle/Texas/24-009110-014/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.009427, -0.001389
|A/cattle/Texas/24-009110-005/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.009427, -0.001389
|A/cattle/New_Mexico/24-010330-007/2024|H5N1|NA||B3.13|cattle|New_Mexico|2024-04-01, 2024.25, 0.009427, -0.001571
|A/cattle/Texas/24-009499-001/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-17, 2024.2090163934427, 0.009427, -0.001419
|A/cattle/Texas/24-009109-007/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.009427, -0.001449
|A/cattle/Texas/24-009088-001/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-13, 2024.198087431694, 0.009427, -0.001378
|A/cattle/New_Mexico/24-010192-006/2024|H5N1|NA||B3.13|cattle|New_Mexico|2024-04-01, 2024.25, 0.009427, -0.001571
|A/cattle/Texas/24-009028-005/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.009427, -0.001449
|A/cattle/New_Mexico/24-010512-001/2024|H5N1|NA||B3.13|cattle|New_Mexico|2024-04-02, 2024.2527322404371, 0.009427, -0.001581
|A/chicken/Texas/24-009654-001/2024|H5N1|NA||B3.13|poultry|Texas|2024-04-01, 2024.25, 0.009427, -0.001571
|A/cattle/Texas/24-009310-007/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-21, 2024.2199453551912, 0.009427, -0.001460
|A/cat/Oklahoma/24-009118-002/2024|H5N1|NA||B3.13|domestic-mammal|Oklahoma|2024-03-20, 2024.217213114754, 0.009427, -0.001449
|A/cattle/Texas/24-009290-005/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-13, 2024.198087431694, 0.009427, -0.001378
|A/cattle/Texas/24-009495-003/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-21, 2024.2199453551912, 0.009427, -0.001460
|A/cattle/Texas/24-009088-002/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-13, 2024.198087431694, 0.009427, -0.001378
|A/cattle/Texas/24-009110-022/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.009427, -0.001389
|A/cattle/Texas/24-009109-006/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.009427, -0.001449
|A/cattle/New_Mexico/24-009309-004/2024|H5N1|NA||B3.13|cattle|New_Mexico|2024-03-16, 2024.2062841530055, 0.009427, -0.001409
|A/cattle/Texas/24-009290-001/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-13, 2024.198087431694, 0.009427, -0.001378
|A/cattle/Texas/24-009495-001/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-21, 2024.2199453551912, 0.009427, -0.001460
|A/cattle/Texas/24-009110-016/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.009427, -0.001389
|A/cattle/Texas/24-009495-010/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-21, 2024.2199453551912, 0.009427, -0.001460
|A/cattle/Texas/24-009110-012/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.009427, -0.001389
|A/cattle/Texas/24-009776-015/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-10, 2024.1898907103825, 0.009427, -0.001348
|A/cattle/Texas/24-009109-004/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.009427, -0.001449
|A/cattle/Texas/24-009110-015/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.009427, -0.001389
|A/cattle/Michigan/24-009027-003/2024|H5N1|NA||B3.13|cattle|Michigan|2024-03-24, 2024.2281420765028, 0.009427, -0.001490
|A/cattle/New_Mexico/24-009309-002/2024|H5N1|NA||B3.13|cattle|New_Mexico|2024-03-16, 2024.2062841530055, 0.009427, -0.001409
EPI3171486|A/Texas/37/2024|H5N1|NA|2.3.4.4b||human|Texas|2024-03-28, 2024.2390710382513, 0.010802, -0.000156
|A/cattle/New_Mexico/24-009306-004/2024|H5N1|NA||B3.13|cattle|New_Mexico|2024-03-25, 2024.23087431694, 0.010114, -0.000813
|A/cattle/Texas/24-009310-005/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-21, 2024.2199453551912, 0.010114, -0.000772
|A/cattle/Texas/24-009495-009/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-21, 2024.2199453551912, 0.010114, -0.000772
|A/cattle/Texas/24-009495-008/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-21, 2024.2199453551912, 0.010114, -0.000772
|A/cattle/Texas/24-009495-012/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-21, 2024.2199453551912, 0.010114, -0.000772
|A/cattle/Texas/24-009108-001/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.010114, -0.000762
|A/cattle/Texas/24-009495-007/2024|H5N1|NA|||cattle|Texas|2024-03-21, 2024.2199453551912, 0.010114, -0.000772
|A/cattle/Texas/24-009495-011/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-21, 2024.2199453551912, 0.010114, -0.000772
|A/cattle/Texas/24-009108-004/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.010114, -0.000762
|A/cattle/Texas/24-009108-006/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.010114, -0.000762
|A/cattle/Texas/24-009108-002/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.010114, -0.000762
|A/grackle/Texas/24-008356-001/2024|H5N1|NA||B3.13|wild-bird|Texas|2024-03-18, 2024.2117486338798, 0.010114, -0.000742
|A/cattle/Texas/24-010331-001/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.010114, -0.000701
|A/grackle/Texas/24-008356-003/2024|H5N1|NA||B3.13|wild-bird|Texas|2024-03-18, 2024.2117486338798, 0.010802, -0.000054
|A/grackle/Texas/24-008765-002/2024|H5N1|NA||B3.13|wild-bird|Texas|2024-03-20, 2024.217213114754, 0.010802, -0.000075
|A/cat/Texas/24-008764-002/2024|H5N1|NA||B3.13|domestic-mammal|Texas|2024-03-22, 2024.2226775956285, 0.011489, 0.000592
|A/cat/Texas/24-008764-001/2024|H5N1|NA||B3.13|domestic-mammal|Texas|2024-03-22, 2024.2226775956285, 0.011489, 0.000592
|A/pigeon/Texas/24-008765-001/2024|H5N1|NA||B3.13|wild-bird|Texas|2024-03-20, 2024.217213114754, 0.011489, 0.000613
|A/cattle/Michigan/24-010071-003/2024|H5N1|NA||B3.13|cattle|Michigan|2024-04-01, 2024.25, 0.010804, -0.000194
|A/cattle/Ohio/24-009586-008/2024|H5N1|NA||B3.13|cattle|Ohio|2024-03-29, 2024.2418032786886, 0.010804, -0.000164
|A/cattle/Michigan/24-009027-002/2024|H5N1|NA||B3.13|cattle|Michigan|2024-03-24, 2024.2281420765028, 0.010116, -0.000801
|A/cattle/Michigan/24-010303-002/2024|H5N1|NA||B3.13|cattle|Michigan|2024-04-03, 2024.2554644808743, 0.010116, -0.000902
|A/chicken/Michigan/24-010308-007/2024|H5N1|NA||B3.13|poultry|Michigan|2024-04-06, 2024.2636612021859, 0.010116, -0.000933
|A/cattle/Texas/24-009310-010/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-21, 2024.2199453551912, 0.010116, -0.000770
|A/chicken/Michigan/24-009582-001/2024|H5N1|NA||B3.13|poultry|Michigan|2024-04-01, 2024.25, 0.010116, -0.000882
|A/cattle/Michigan/24-010071-002/2024|H5N1|NA||B3.13|cattle|Michigan|2024-04-01, 2024.25, 0.010116, -0.000882
|A/cattle/Texas/24-009310-009/2024|H5N1|NA|||cattle|Texas|2024-03-21, 2024.2199453551912, 0.010116, -0.000770
|A/cattle/Michigan/24-010071-007/2024|H5N1|NA||B3.13|cattle|Michigan|2024-04-01, 2024.25, 0.010116, -0.000882
|A/chicken/Michigan/24-010308-012/2024|H5N1|NA||B3.13|poultry|Michigan|2024-04-06, 2024.2636612021859, 0.010116, -0.000933
|A/cattle/Michigan/24-010071-006/2024|H5N1|NA||B3.13|cattle|Michigan|2024-04-01, 2024.25, 0.010116, -0.000882
|A/chicken/Michigan/24-009582-002/2024|H5N1|NA||B3.13|poultry|Michigan|2024-04-01, 2024.25, 0.010116, -0.000882
|A/cattle/Michigan/24-009027-010/2024|H5N1|NA||B3.13|cattle|Michigan|2024-03-24, 2024.2281420765028, 0.010116, -0.000801
|A/cattle/Michigan/24-010071-005/2024|H5N1|NA||B3.13|cattle|Michigan|2024-04-01, 2024.25, 0.010116, -0.000882
|A/cattle/Ohio/24-009586-005/2024|H5N1|NA||B3.13|cattle|Ohio|2024-03-29, 2024.2418032786886, 0.010116, -0.000852
|A/cattle/Michigan/24-010071-010/2024|H5N1|NA||B3.13|cattle|Michigan|2024-04-01, 2024.25, 0.010116, -0.000882
|A/cattle/Michigan/24-010071-001/2024|H5N1|NA||B3.13|cattle|Michigan|2024-04-01, 2024.25, 0.010116, -0.000882
|A/cattle/Texas/24-009109-003/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.010116, -0.000760
|A/cattle/Michigan/24-010071-008/2024|H5N1|NA||B3.13|cattle|Michigan|2024-04-01, 2024.25, 0.010116, -0.000882
|A/cattle/Michigan/24-010071-009/2024|H5N1|NA||B3.13|cattle|Michigan|2024-04-01, 2024.25, 0.010116, -0.000882
|A/cattle/Ohio/24-009586-003/2024|H5N1|NA||B3.13|cattle|Ohio|2024-03-29, 2024.2418032786886, 0.010116, -0.000852
|A/chicken/Michigan/24-009582-003/2024|H5N1|NA||B3.13|poultry|Michigan|2024-04-01, 2024.25, 0.010116, -0.000882
|A/cattle/Michigan/24-009027-004/2024|H5N1|NA||B3.13|cattle|Michigan|2024-03-24, 2024.2281420765028, 0.010116, -0.000801
|A/cattle/Ohio/24-009586-010/2024|H5N1|NA||B3.13|cattle|Ohio|2024-03-29, 2024.2418032786886, 0.010116, -0.000852
|A/cattle/Michigan/24-009027-001/2024|H5N1|NA||B3.13|cattle|Michigan|2024-03-24, 2024.2281420765028, 0.010116, -0.000801
|A/cattle/Ohio/24-009586-002/2024|H5N1|NA||B3.13|cattle|Ohio|2024-03-29, 2024.2418032786886, 0.010116, -0.000852
|A/cattle/Ohio/24-009586-007/2024|H5N1|NA||B3.13|cattle|Ohio|2024-03-29, 2024.2418032786886, 0.010803, -0.000164
|A/cattle/Ohio/24-009586-006/2024|H5N1|NA||B3.13|cattle|Ohio|2024-03-29, 2024.2418032786886, 0.010803, -0.000164
|A/cattle/Ohio/24-009586-009/2024|H5N1|NA||B3.13|cattle|Ohio|2024-03-29, 2024.2418032786886, 0.010803, -0.000164
|A/cattle/South_Dakota/24-010354-020/2024|H5N1|NA||B3.13|cattle|South_Dakota|2024-04-05, 2024.2609289617487, 0.011493, 0.000454
|A/cattle/South_Dakota/24-010354-001/2024|H5N1|NA||B3.13|cattle|South_Dakota|2024-04-05, 2024.2609289617487, 0.010802, -0.000237
|A/cattle/Texas/24-010514-002/2024|H5N1|NA||B3.13|cattle|Texas|2024-04-03, 2024.2554644808743, 0.010802, -0.000216
|A/blackbird/Texas/24-008357-001/2024|H5N1|NA||B3.13|wild-bird|Texas|2024-03-16, 2024.2062841530055, 0.010802, -0.000034
|A/cattle/Kansas/24-009497-009/2024|H5N1|NA||B3.13|cattle|Kansas|2024-03-25, 2024.23087431694, 0.010802, -0.000125
|A/cat/Texas/24-009311-006/2024|H5N1|NA||B3.13|domestic-mammal|Texas|2024-03-16, 2024.2062841530055, 0.010802, -0.000033
|A/cattle/Kansas/24-009497-007/2024|H5N1|NA||B3.13|cattle|Kansas|2024-03-25, 2024.23087431694, 0.010802, -0.000125
|A/cattle/Texas/24-009028-009/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.010804, -0.000072
|A/cattle/Texas/24-009308-001/2024|H5N1|NA|||cattle|Texas|2024-03-19, 2024.214480874317, 0.010114, -0.000752
|A/cattle/Kansas/24-008766-001/2024|H5N1|NA||B3.13|cattle|Kansas|2024-03-21, 2024.2199453551912, 0.010802, -0.000084
EPI3158672|A/dairy_cattle/Texas/24-008749-001-original/2024|H5N1|NA|2.3.4.4b|B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.010114, -0.000762
|A/cattle/Texas/24-009308-003/2024|H5N1|NA|||cattle|Texas|2024-03-19, 2024.214480874317, 0.010114, -0.000752
|A/cattle/Texas/24-009367-005/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-25, 2024.23087431694, 0.010114, -0.000813
EPI3158705|A/dairy_cattle/Texas/24-008749-004-original/2024|H5N1|NA|2.3.4.4b||cattle|Texas|2024-03-20, 2024.217213114754, 0.010114, -0.000762
|A/cattle/Texas/24-010513-006/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-28, 2024.2390710382513, 0.010114, -0.000843
|A/cattle/Texas/24-009367-003/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-25, 2024.23087431694, 0.010114, -0.000813
|A/chicken/Kansas/24-010482-001/2024|H5N1|NA||B3.13|poultry|Kansas|2024-04-08, 2024.26912568306, 0.010114, -0.000955
|A/cattle/South_Dakota/24-010354-003/2024|H5N1|NA||B3.13|cattle|South_Dakota|2024-04-05, 2024.2609289617487, 0.010114, -0.000924
|A/cattle/Texas/24-008749-003/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.010114, -0.000762
|A/cattle/Kansas/24-009497-010/2024|H5N1|NA||B3.13|cattle|Kansas|2024-03-25, 2024.23087431694, 0.010114, -0.000813
|A/cattle/Kansas/24-008767-001/2024|H5N1|NA||B3.13|cattle|Kansas|2024-03-20, 2024.217213114754, 0.010114, -0.000762
|A/cattle/Kansas/24-009497-003/2024|H5N1|NA||B3.13|cattle|Kansas|2024-03-25, 2024.23087431694, 0.010114, -0.000813
|A/cattle/Texas/24-010513-007/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.010114, -0.000762
